,session,clust,accuracy,NCR_ratio,learning_phase,animal
3628,BS_174_2_opto_AC.pickle,"[24, 37, 88, 147, 148, 149, 226, 227, 242, 263, 276]",0.6956902761104441,0.3636363636363636,post_early,BS_174_2_opto_AC
3629,BS_174_2_opto_AC.pickle,"[20, 95, 112, 147, 152, 157, 228, 238, 242, 293, 294]",0.8184223203532719,0.2727272727272727,post_early,BS_174_2_opto_AC
3630,BS_174_2_opto_AC.pickle,"[26, 32, 37, 74, 95, 148, 192, 263, 276, 290, 293]",0.8052701080432173,0.4545454545454545,post_early,BS_174_2_opto_AC
3631,BS_174_2_opto_AC.pickle,"[32, 43, 95, 140, 147, 172, 182, 228, 242, 284, 286]",0.9143636363636364,0.2727272727272727,post_early,BS_174_2_opto_AC
3632,BS_174_2_opto_AC.pickle,"[23, 29, 43, 48, 74, 100, 112, 222, 239, 242, 288]",0.8714445778311324,0.2727272727272727,post_early,BS_174_2_opto_AC
3633,BS_174_2_opto_AC.pickle,"[12, 24, 57, 100, 140, 155, 222, 228, 237, 244, 276]",0.7934933973589435,0.2727272727272727,post_early,BS_174_2_opto_AC
3634,BS_174_2_opto_AC.pickle,"[10, 11, 29, 112, 192, 226, 227, 237, 264, 268, 286]",0.6900200080032013,0.3636363636363636,post_early,BS_174_2_opto_AC
3635,BS_174_2_opto_AC.pickle,"[20, 25, 92, 112, 113, 141, 162, 167, 226, 242, 268]",0.6575910364145658,0.2727272727272727,post_early,BS_174_2_opto_AC
3636,BS_174_2_opto_AC.pickle,"[11, 147, 167, 194, 238, 242, 263, 276, 284, 290, 294]",0.6992877150860345,0.3636363636363636,post_early,BS_174_2_opto_AC
3637,BS_174_2_opto_AC.pickle,"[12, 22, 42, 44, 48, 113, 147, 182, 222, 266, 294]",0.7463434343434343,0.1818181818181818,post_early,BS_174_2_opto_AC
3638,BS_174_2_opto_AC.pickle,"[14, 29, 39, 89, 142, 147, 261, 263, 264, 284, 286]",0.6207322929171669,0.6363636363636364,post_early,BS_174_2_opto_AC
3639,BS_174_2_opto_AC.pickle,"[12, 20, 42, 74, 113, 147, 155, 157, 237, 244, 276, 294]",0.7735849056603774,0.3333333333333333,post_early,BS_174_2_opto_AC
3640,BS_174_2_opto_AC.pickle,"[32, 43, 92, 148, 157, 172, 186, 222, 228, 284, 286]",0.9185628261742274,0.1818181818181818,post_early,BS_174_2_opto_AC
3641,BS_174_2_opto_AC.pickle,"[12, 25, 37, 43, 74, 95, 142, 162, 167, 200, 227, 263]",0.7687980769230769,0.6666666666666666,post_early,BS_174_2_opto_AC
3642,BS_174_2_opto_AC.pickle,"[23, 32, 147, 148, 157, 200, 213, 222, 238, 284, 288]",0.8548615014050582,0.2727272727272727,post_early,BS_174_2_opto_AC
3643,BS_174_2_opto_AC.pickle,"[11, 23, 43, 100, 113, 140, 157, 167, 226, 227, 276]",0.8164271376957045,0.5454545454545454,post_early,BS_174_2_opto_AC
3644,BS_174_2_opto_AC.pickle,"[11, 44, 141, 160, 226, 239, 251, 266, 268, 284, 294]",0.714313725490196,0.1818181818181818,post_early,BS_174_2_opto_AC
3645,BS_174_2_opto_AC.pickle,"[10, 12, 16, 25, 89, 149, 155, 186, 226, 284, 286]",0.703453381352541,0.4545454545454545,post_early,BS_174_2_opto_AC
3646,BS_174_2_opto_AC.pickle,"[10, 12, 14, 15, 57, 88, 147, 222, 244, 286, 294]",0.7933131313131312,0.2727272727272727,post_early,BS_174_2_opto_AC
3647,BS_174_2_opto_AC.pickle,"[20, 22, 29, 95, 100, 147, 162, 186, 192, 213, 263, 276]",0.647390956382553,0.5,post_early,BS_174_2_opto_AC
3648,BS_174_2_opto_AC.pickle,"[10, 12, 29, 48, 57, 74, 112, 160, 193, 237, 244, 276]",0.7674429771908763,0.3333333333333333,post_early,BS_174_2_opto_AC
3649,BS_174_2_opto_AC.pickle,"[10, 11, 12, 22, 29, 88, 100, 140, 213, 237, 242, 288]",0.7116646658663466,0.4166666666666667,post_early,BS_174_2_opto_AC
3650,BS_174_2_opto_AC.pickle,"[22, 23, 29, 89, 95, 112, 172, 194, 200, 222, 226, 244]",0.6575870348139256,0.3333333333333333,post_early,BS_174_2_opto_AC
3651,BS_174_2_opto_AC.pickle,"[10, 11, 15, 25, 39, 44, 140, 157, 226, 228, 263, 294]",0.7136491368928141,0.4166666666666667,post_early,BS_174_2_opto_AC
3652,BS_174_2_opto_AC.pickle,"[10, 39, 42, 89, 95, 101, 147, 172, 222, 238, 264, 293]",0.6872909163665466,0.4166666666666667,post_early,BS_174_2_opto_AC
3653,BS_174_2_opto_AC.pickle,"[22, 24, 57, 74, 92, 95, 112, 142, 160, 261, 263, 293]",0.6947987117552334,0.4166666666666667,post_early,BS_174_2_opto_AC
3654,BS_174_2_opto_AC.pickle,"[12, 44, 112, 113, 148, 172, 182, 194, 239, 242, 276, 294]",0.6689235694277711,0.25,post_early,BS_174_2_opto_AC
3655,BS_174_2_opto_AC.pickle,"[12, 24, 43, 74, 95, 101, 112, 194, 200, 226, 244, 261]",0.7911364545818327,0.4166666666666667,post_early,BS_174_2_opto_AC
3656,BS_174_2_opto_AC.pickle,"[10, 16, 29, 39, 57, 100, 112, 141, 152, 192, 193, 266]",0.7350860344137654,0.25,post_early,BS_174_2_opto_AC
3657,BS_174_2_opto_AC.pickle,"[42, 88, 112, 155, 186, 192, 194, 222, 242, 244, 261, 294]",0.5928260869565217,0.25,post_early,BS_174_2_opto_AC
3658,BS_174_2_opto_AC.pickle,"[23, 32, 92, 101, 112, 141, 147, 148, 167, 194, 238, 268]",0.8423237179487179,0.3333333333333333,post_early,BS_174_2_opto_AC
3659,BS_174_2_opto_AC.pickle,"[29, 95, 112, 147, 162, 192, 193, 200, 228, 261, 268, 287]",0.6052898550724638,0.3333333333333333,post_early,BS_174_2_opto_AC
3660,BS_174_2_opto_AC.pickle,"[10, 15, 16, 42, 155, 194, 226, 237, 239, 251, 268, 288]",0.6173189275710284,0.0833333333333333,post_early,BS_174_2_opto_AC
3661,BS_174_2_opto_AC.pickle,"[22, 24, 44, 101, 113, 147, 152, 244, 263, 268, 290, 294]",0.7183033213285314,0.1666666666666666,post_early,BS_174_2_opto_AC
3662,BS_174_2_opto_AC.pickle,"[39, 92, 95, 100, 113, 157, 160, 194, 263, 264, 268, 284]",0.6027418707346446,0.3333333333333333,post_early,BS_174_2_opto_AC
3663,BS_174_2_opto_AC.pickle,"[10, 14, 39, 95, 100, 113, 160, 167, 228, 237, 238, 268]",0.6442817126850742,0.25,post_early,BS_174_2_opto_AC
3664,BS_174_2_opto_AC.pickle,"[10, 15, 22, 39, 88, 113, 141, 172, 192, 194, 226, 227, 228]",0.6923969587835134,0.2307692307692307,post_early,BS_174_2_opto_AC
3665,BS_174_2_opto_AC.pickle,"[16, 32, 89, 95, 101, 112, 140, 141, 149, 152, 157, 193]",0.7857928542753914,0.5833333333333334,post_early,BS_174_2_opto_AC
3666,BS_174_2_opto_AC.pickle,"[11, 29, 37, 89, 147, 148, 213, 228, 276, 284, 286, 294]",0.7906682673069227,0.3333333333333333,post_early,BS_174_2_opto_AC
3667,BS_174_2_opto_AC.pickle,"[10, 37, 43, 95, 113, 155, 167, 172, 182, 286, 290, 294]",0.8667426970788314,0.1666666666666666,post_early,BS_174_2_opto_AC
3668,BS_174_2_opto_AC.pickle,"[20, 25, 29, 142, 148, 157, 160, 194, 238, 242, 264, 288]",0.5965274989963869,0.5,post_early,BS_174_2_opto_AC
3669,BS_174_2_opto_AC.pickle,"[11, 16, 24, 26, 42, 43, 57, 88, 101, 193, 194, 228]",0.830625,0.4166666666666667,post_early,BS_174_2_opto_AC
3670,BS_174_2_opto_AC.pickle,"[11, 14, 16, 25, 29, 101, 141, 162, 193, 194, 237, 238]",0.5974679487179487,0.75,post_early,BS_174_2_opto_AC
3671,BS_174_2_opto_AC.pickle,"[11, 22, 25, 32, 101, 162, 172, 186, 227, 242, 268, 284]",0.8089903846153845,0.5,post_early,BS_174_2_opto_AC
3672,BS_174_2_opto_AC.pickle,"[24, 25, 29, 89, 100, 140, 147, 194, 222, 228, 264, 293]",0.6617567026810726,0.4166666666666667,post_early,BS_174_2_opto_AC
3673,BS_174_2_opto_AC.pickle,"[10, 15, 23, 29, 74, 172, 192, 213, 228, 261, 263, 276]",0.7045258103241296,0.5,post_early,BS_174_2_opto_AC
3674,BS_174_2_opto_AC.pickle,"[10, 29, 42, 88, 112, 152, 155, 167, 186, 266, 287, 294]",0.6384299516908212,0.25,post_early,BS_174_2_opto_AC
3675,BS_174_2_opto_AC.pickle,"[20, 22, 29, 32, 112, 113, 141, 147, 167, 276, 287, 288]",0.7722368947579031,0.25,post_early,BS_174_2_opto_AC
3676,BS_174_2_opto_AC.pickle,"[23, 24, 48, 89, 100, 142, 182, 213, 239, 251, 261, 284]",0.6038735494197679,0.4166666666666667,post_early,BS_174_2_opto_AC
3677,BS_174_2_opto_AC.pickle,"[24, 26, 44, 57, 182, 222, 228, 237, 238, 284, 287, 294]",0.7624242424242424,0.25,post_early,BS_174_2_opto_AC
3678,BS_174_2_opto_AC.pickle,"[24, 25, 74, 148, 160, 182, 186, 237, 251, 263, 268, 288]",0.7296634615384615,0.4166666666666667,post_early,BS_174_2_opto_AC
3679,BS_174_2_opto_AC.pickle,"[10, 12, 32, 39, 101, 147, 148, 155, 193, 222, 263, 264]",0.8180832332933173,0.3333333333333333,post_early,BS_174_2_opto_AC
3680,BS_174_2_opto_AC.pickle,"[14, 15, 16, 24, 44, 95, 140, 167, 227, 228, 251, 284]",0.5670101010101011,0.4166666666666667,post_early,BS_174_2_opto_AC
3681,BS_174_2_opto_AC.pickle,"[29, 88, 92, 100, 149, 152, 157, 160, 222, 228, 251, 287]",0.7347490967482938,0.25,post_early,BS_174_2_opto_AC
3682,BS_174_2_opto_AC.pickle,"[10, 23, 24, 48, 57, 89, 113, 157, 167, 193, 228, 261]",0.7072862304295463,0.3333333333333333,post_early,BS_174_2_opto_AC
3683,BS_174_2_opto_AC.pickle,"[10, 15, 22, 24, 32, 39, 43, 57, 149, 237, 261, 264]",0.8918647458983592,0.1666666666666666,post_early,BS_174_2_opto_AC
3684,BS_174_2_opto_AC.pickle,"[11, 22, 23, 29, 44, 48, 113, 155, 192, 227, 261, 290]",0.6253621448579432,0.4166666666666667,post_early,BS_174_2_opto_AC
3685,BS_174_2_opto_AC.pickle,"[42, 44, 57, 162, 182, 228, 237, 242, 251, 263, 286, 290]",0.7691036414565825,0.25,post_early,BS_174_2_opto_AC
3686,BS_174_2_opto_AC.pickle,"[15, 16, 20, 22, 23, 43, 167, 222, 238, 242, 276, 290]",0.8338815526210482,0.3333333333333333,post_early,BS_174_2_opto_AC
3687,BS_174_2_opto_AC.pickle,"[12, 20, 26, 32, 39, 92, 100, 149, 238, 287, 288, 293]",0.8175990396158463,0.25,post_early,BS_174_2_opto_AC
3688,BS_174_2_opto_AC.pickle,"[10, 25, 26, 39, 101, 167, 193, 226, 268, 284, 286, 288]",0.6541016406562625,0.25,post_early,BS_174_2_opto_AC
3689,BS_174_2_opto_AC.pickle,"[23, 42, 57, 88, 140, 149, 152, 157, 239, 266, 268, 276]",0.7412846246487355,0.4166666666666667,post_early,BS_174_2_opto_AC
3690,BS_174_2_opto_AC.pickle,"[14, 16, 88, 113, 155, 160, 162, 186, 192, 222, 264, 268]",0.6065858585858587,0.5,post_early,BS_174_2_opto_AC
3691,BS_174_2_opto_AC.pickle,"[10, 25, 44, 113, 149, 155, 167, 194, 200, 222, 227, 239]",0.6375641025641026,0.1666666666666666,post_early,BS_174_2_opto_AC
3692,BS_174_2_opto_AC.pickle,"[12, 20, 42, 95, 101, 148, 149, 162, 222, 237, 264, 284]",0.7645352564102564,0.4166666666666667,post_early,BS_174_2_opto_AC
3693,BS_174_2_opto_AC.pickle,"[24, 25, 43, 141, 167, 186, 200, 226, 261, 264, 268, 293]",0.800956382553021,0.4166666666666667,post_early,BS_174_2_opto_AC
3694,BS_174_2_opto_AC.pickle,"[11, 32, 89, 113, 149, 193, 222, 284, 287, 290, 293, 294]",0.8366106442577029,0.1666666666666666,post_early,BS_174_2_opto_AC
3695,BS_174_2_opto_AC.pickle,"[14, 20, 39, 43, 48, 100, 149, 167, 182, 226, 261, 276]",0.8175070028011203,0.3333333333333333,post_early,BS_174_2_opto_AC
3696,BS_174_2_opto_AC.pickle,"[26, 29, 39, 95, 100, 112, 152, 194, 251, 290, 293]",0.8037054821928771,0.2727272727272727,post_early,BS_174_2_opto_AC
3697,BS_174_2_opto_AC.pickle,"[22, 24, 57, 100, 222, 227, 228, 242, 266, 268, 276, 293]",0.8215286114445778,0.1666666666666666,post_early,BS_174_2_opto_AC
3698,BS_174_2_opto_AC.pickle,"[20, 32, 37, 89, 140, 142, 157, 237, 239, 244, 293, 294]",0.8158249698916098,0.3333333333333333,post_early,BS_174_2_opto_AC
3699,BS_174_2_opto_AC.pickle,"[14, 57, 92, 95, 100, 101, 193, 213, 237, 239, 242, 287]",0.708547418967587,0.25,post_early,BS_174_2_opto_AC
3700,BS_174_2_opto_AC.pickle,"[11, 39, 43, 44, 74, 88, 193, 238, 263, 264, 290, 293]",0.8583113245298118,0.5,post_early,BS_174_2_opto_AC
3701,BS_174_2_opto_AC.pickle,"[11, 23, 29, 44, 89, 101, 149, 167, 186, 268, 290, 294]",0.6596038415366147,0.5,post_early,BS_174_2_opto_AC
3702,BS_174_2_opto_AC.pickle,"[11, 20, 39, 74, 113, 193, 194, 227, 228, 239, 268, 284]",0.6306882753101241,0.25,post_early,BS_174_2_opto_AC
3703,BS_174_2_opto_AC.pickle,"[10, 11, 20, 26, 43, 95, 160, 162, 193, 237, 238, 268]",0.8176923076923076,0.4166666666666667,post_early,BS_174_2_opto_AC
3704,BS_174_2_opto_AC.pickle,"[11, 32, 48, 57, 89, 101, 140, 222, 228, 266, 286, 287]",0.8278365384615386,0.3333333333333333,post_early,BS_174_2_opto_AC
3705,BS_174_2_opto_AC.pickle,"[20, 29, 43, 89, 101, 112, 147, 172, 261, 266, 268, 287]",0.8220993589743592,0.3333333333333333,post_early,BS_174_2_opto_AC
3706,BS_174_2_opto_AC.pickle,"[32, 42, 57, 88, 155, 157, 172, 182, 193, 194, 261, 288]",0.7870895222802088,0.3333333333333333,post_early,BS_174_2_opto_AC
3707,BS_174_2_opto_AC.pickle,"[16, 23, 25, 39, 113, 213, 228, 238, 242, 268, 287]",0.5970988395358142,0.3636363636363636,post_early,BS_174_2_opto_AC
3708,BS_174_2_opto_AC.pickle,"[29, 32, 48, 162, 167, 193, 222, 227, 238, 263, 288, 294]",0.7643232323232323,0.4166666666666667,post_early,BS_174_2_opto_AC
3709,BS_174_2_opto_AC.pickle,"[24, 42, 48, 100, 162, 193, 227, 239, 242, 266, 286, 293, 294]",0.7639255702280912,0.1538461538461538,post_early,BS_174_2_opto_AC
3710,BS_174_2_opto_AC.pickle,"[26, 29, 48, 57, 74, 101, 112, 147, 222, 228, 239, 286, 287]",0.7885897435897437,0.3076923076923077,post_early,BS_174_2_opto_AC
3711,BS_174_2_opto_AC.pickle,"[15, 57, 95, 112, 149, 172, 193, 194, 200, 239, 244, 290]",0.6657703081232493,0.0833333333333333,post_early,BS_174_2_opto_AC
3712,BS_174_2_opto_AC.pickle,"[11, 42, 57, 147, 155, 193, 213, 239, 242, 251, 288, 293]",0.7362020202020201,0.0833333333333333,post_early,BS_174_2_opto_AC
3713,BS_174_2_opto_AC.pickle,"[12, 43, 48, 74, 88, 142, 182, 192, 193, 227, 239, 251]",0.7868888888888889,0.5,post_early,BS_174_2_opto_AC
3714,BS_174_2_opto_AC.pickle,"[16, 32, 74, 92, 101, 152, 162, 192, 226, 238, 263, 288]",0.7614565826330532,0.5,post_early,BS_174_2_opto_AC
3715,BS_174_2_opto_AC.pickle,"[11, 14, 16, 20, 26, 37, 42, 43, 152, 192, 226, 251]",0.799703881552621,0.3333333333333333,post_early,BS_174_2_opto_AC
3716,BS_174_2_opto_AC.pickle,"[20, 32, 43, 44, 95, 140, 172, 192, 193, 227, 261, 294]",0.8706410256410256,0.3333333333333333,post_early,BS_174_2_opto_AC
3717,BS_174_2_opto_AC.pickle,"[10, 12, 24, 25, 39, 43, 44, 101, 149, 157, 213, 264]",0.7856001605780811,0.4166666666666667,post_early,BS_174_2_opto_AC
3718,BS_174_2_opto_AC.pickle,"[10, 12, 24, 29, 44, 48, 167, 182, 200, 228, 239, 251, 293]",0.6701212121212121,0.2307692307692307,post_early,BS_174_2_opto_AC
3719,BS_174_2_opto_AC.pickle,"[10, 11, 32, 39, 141, 142, 162, 213, 228, 237, 239, 266, 294]",0.8311524609843938,0.3076923076923077,post_early,BS_174_2_opto_AC
3720,BS_174_2_opto_AC.pickle,"[16, 29, 74, 113, 140, 147, 148, 172, 194, 228, 239, 242, 293]",0.7364251207729468,0.3076923076923077,post_early,BS_174_2_opto_AC
3721,BS_174_2_opto_AC.pickle,"[22, 29, 32, 43, 57, 140, 192, 213, 228, 251, 276, 287, 294]",0.8948659463785512,0.2307692307692307,post_early,BS_174_2_opto_AC
3722,BS_174_2_opto_AC.pickle,"[22, 39, 42, 149, 155, 172, 213, 222, 244, 251, 261, 263, 288]",0.6553181272509002,0.1538461538461538,post_early,BS_174_2_opto_AC
3723,BS_174_2_opto_AC.pickle,"[23, 39, 44, 57, 152, 160, 182, 193, 242, 263, 264, 266, 268]",0.7399399759903961,0.3076923076923077,post_early,BS_174_2_opto_AC
3724,BS_174_2_opto_AC.pickle,"[22, 26, 44, 74, 95, 100, 113, 147, 227, 242, 263, 266, 294]",0.7715406162464985,0.3846153846153846,post_early,BS_174_2_opto_AC
3725,BS_174_2_opto_AC.pickle,"[16, 22, 25, 26, 57, 157, 162, 172, 182, 186, 194, 213, 268]",0.7072179847450822,0.5384615384615384,post_early,BS_174_2_opto_AC
3726,BS_174_2_opto_AC.pickle,"[20, 29, 43, 48, 92, 141, 182, 222, 227, 237, 239, 263, 288]",0.8574358974358974,0.3846153846153846,post_early,BS_174_2_opto_AC
3727,BS_174_2_opto_AC.pickle,"[20, 23, 26, 44, 89, 92, 112, 155, 162, 192, 193, 222, 268]",0.644695512820513,0.3076923076923077,post_early,BS_174_2_opto_AC
3728,BS_174_2_opto_AC.pickle,"[26, 95, 100, 101, 141, 142, 200, 213, 263, 266, 286, 288]",0.6152701080432174,0.5,post_early,BS_174_2_opto_AC
3729,BS_174_2_opto_AC.pickle,"[15, 20, 42, 43, 88, 148, 194, 213, 237, 263, 276, 284]",0.7882673069227691,0.25,post_early,BS_174_2_opto_AC
3730,BS_174_2_opto_AC.pickle,"[20, 23, 26, 43, 44, 148, 160, 186, 193, 239, 268, 286, 293]",0.8163461538461538,0.2307692307692307,post_early,BS_174_2_opto_AC
3731,BS_174_2_opto_AC.pickle,"[10, 11, 25, 32, 39, 74, 141, 149, 155, 167, 194, 222, 268]",0.7494637855142057,0.3076923076923077,post_early,BS_174_2_opto_AC
3732,BS_174_2_opto_AC.pickle,"[15, 24, 26, 48, 113, 147, 148, 155, 162, 239, 264, 286, 294]",0.5715458937198067,0.2307692307692307,post_early,BS_174_2_opto_AC
3733,BS_174_2_opto_AC.pickle,"[11, 22, 24, 92, 101, 140, 148, 157, 194, 222, 268, 284, 293]",0.7188639100762746,0.3076923076923077,post_early,BS_174_2_opto_AC
3734,BS_174_2_opto_AC.pickle,"[39, 42, 57, 88, 92, 148, 172, 200, 227, 263, 268, 276, 287]",0.7328571428571429,0.3076923076923077,post_early,BS_174_2_opto_AC
3735,BS_174_2_opto_AC.pickle,"[10, 23, 26, 42, 44, 100, 113, 140, 149, 200, 242, 264, 294]",0.6797799119647859,0.3076923076923077,post_early,BS_174_2_opto_AC
3736,BS_174_2_opto_AC.pickle,"[39, 88, 100, 113, 148, 149, 172, 186, 226, 239, 242, 268, 293]",0.7652300920368147,0.1538461538461538,post_early,BS_174_2_opto_AC
3737,BS_174_2_opto_AC.pickle,"[14, 16, 22, 24, 25, 95, 149, 155, 162, 192, 194, 263, 293]",0.6476442307692308,0.4615384615384615,post_early,BS_174_2_opto_AC
3738,BS_174_2_opto_AC.pickle,"[25, 101, 112, 140, 147, 148, 160, 162, 228, 244, 261, 268, 288]",0.7392147435897436,0.3846153846153846,post_early,BS_174_2_opto_AC
3739,BS_174_2_opto_AC.pickle,"[10, 11, 16, 22, 32, 48, 88, 112, 113, 186, 200, 237, 238]",0.7895974235104668,0.3846153846153846,post_early,BS_174_2_opto_AC
3740,BS_174_2_opto_AC.pickle,"[11, 26, 44, 48, 57, 88, 95, 112, 147, 172, 193, 213, 287]",0.7483838383838384,0.3076923076923077,post_early,BS_174_2_opto_AC
3741,BS_174_2_opto_AC.pickle,"[12, 39, 95, 100, 142, 147, 162, 192, 242, 263, 266, 286, 288]",0.6997478991596638,0.3846153846153846,post_early,BS_174_2_opto_AC
3742,BS_174_2_opto_AC.pickle,"[11, 29, 44, 141, 148, 152, 167, 193, 213, 239, 264, 268, 288]",0.6094949494949495,0.3076923076923077,post_early,BS_174_2_opto_AC
3743,BS_174_2_opto_AC.pickle,"[10, 15, 57, 88, 95, 112, 113, 142, 155, 213, 288, 290, 294]",0.679859943977591,0.2307692307692307,post_early,BS_174_2_opto_AC
3744,BS_174_2_opto_AC.pickle,"[15, 25, 32, 37, 140, 152, 167, 182, 192, 194, 261, 266, 294]",0.7191826923076924,0.3076923076923077,post_early,BS_174_2_opto_AC
3745,BS_174_2_opto_AC.pickle,"[15, 32, 89, 140, 148, 186, 200, 228, 242, 251, 284, 286, 287]",0.7943030303030303,0.2307692307692307,post_early,BS_174_2_opto_AC
3746,BS_174_2_opto_AC.pickle,"[10, 24, 26, 42, 43, 74, 147, 157, 200, 226, 264, 268, 293]",0.8250341228422321,0.3076923076923077,post_early,BS_174_2_opto_AC
3747,BS_174_2_opto_AC.pickle,"[12, 16, 25, 148, 186, 193, 213, 226, 237, 239, 261, 287, 294]",0.6953381352541016,0.3846153846153846,post_early,BS_174_2_opto_AC
3748,BS_174_2_opto_AC.pickle,"[16, 26, 29, 32, 37, 42, 92, 147, 149, 194, 200, 238, 287]",0.7704911433172302,0.3076923076923077,post_early,BS_174_2_opto_AC
3749,BS_174_2_opto_AC.pickle,"[10, 11, 12, 14, 25, 37, 43, 113, 140, 182, 228, 238, 284]",0.8686858974358974,0.5384615384615384,post_early,BS_174_2_opto_AC
3750,BS_174_2_opto_AC.pickle,"[12, 15, 23, 29, 43, 89, 101, 142, 167, 213, 228, 239, 287]",0.8039423076923078,0.4615384615384615,post_early,BS_174_2_opto_AC
3751,BS_174_2_opto_AC.pickle,"[10, 11, 25, 29, 39, 44, 89, 113, 200, 226, 237, 268, 290]",0.6839335734293718,0.3076923076923077,post_early,BS_174_2_opto_AC
3752,BS_174_2_opto_AC.pickle,"[15, 22, 24, 26, 39, 48, 74, 140, 157, 160, 162, 192, 193, 227, 239, 286]",0.6869128863910076,0.375,post_early,BS_174_2_opto_AC
3753,BS_174_2_opto_AC.pickle,"[42, 88, 141, 147, 149, 152, 162, 182, 193, 239, 266, 276, 294]",0.7109683873549419,0.3846153846153846,post_early,BS_174_2_opto_AC
3754,BS_174_2_opto_AC.pickle,"[22, 24, 42, 140, 149, 162, 182, 192, 200, 213, 263, 276, 294]",0.5939615846338535,0.3846153846153846,post_early,BS_174_2_opto_AC
3755,BS_174_2_opto_AC.pickle,"[11, 12, 29, 44, 92, 100, 140, 147, 155, 167, 193, 228, 284]",0.7464025610244098,0.3076923076923077,post_early,BS_174_2_opto_AC
3756,BS_174_2_opto_AC.pickle,"[23, 48, 89, 92, 141, 147, 162, 182, 237, 263, 276, 286, 293]",0.7632933173269307,0.5384615384615384,post_early,BS_174_2_opto_AC
3757,BS_174_2_opto_AC.pickle,"[26, 32, 89, 101, 141, 142, 148, 157, 222, 228, 261, 290, 293]",0.8591236494597838,0.5384615384615384,post_early,BS_174_2_opto_AC
3758,BS_174_2_opto_AC.pickle,"[20, 22, 23, 26, 39, 92, 155, 162, 193, 222, 227, 266, 288]",0.6632292917166867,0.3076923076923077,post_early,BS_174_2_opto_AC
3759,BS_174_2_opto_AC.pickle,"[16, 20, 24, 26, 32, 112, 140, 142, 155, 194, 226, 239, 290]",0.8140176070428171,0.3076923076923077,post_early,BS_174_2_opto_AC
3760,BS_174_2_opto_AC.pickle,"[11, 15, 22, 37, 74, 113, 148, 160, 192, 227, 261, 266, 286]",0.5448888888888889,0.3076923076923077,post_early,BS_174_2_opto_AC
3761,BS_174_2_opto_AC.pickle,"[23, 24, 39, 48, 147, 186, 194, 200, 226, 261, 276, 284, 288]",0.6785234093637454,0.3076923076923077,post_early,BS_174_2_opto_AC
3762,BS_174_2_opto_AC.pickle,"[22, 39, 44, 48, 95, 112, 148, 155, 226, 237, 244, 264, 294]",0.7161064425770307,0.1538461538461538,post_early,BS_174_2_opto_AC
3763,BS_174_2_opto_AC.pickle,"[14, 29, 37, 44, 100, 113, 142, 167, 172, 237, 276, 286, 294]",0.7058343337334934,0.3076923076923077,post_early,BS_174_2_opto_AC
3764,BS_174_2_opto_AC.pickle,"[15, 32, 39, 57, 74, 95, 112, 113, 160, 227, 239, 264, 288]",0.7826370548219286,0.3076923076923077,post_early,BS_174_2_opto_AC
3765,BS_174_2_opto_AC.pickle,"[10, 11, 15, 43, 44, 89, 101, 112, 140, 155, 186, 213, 261]",0.8185576923076924,0.4615384615384615,post_early,BS_174_2_opto_AC
3766,BS_174_2_opto_AC.pickle,"[10, 16, 25, 48, 57, 88, 89, 95, 149, 155, 194, 237, 290]",0.7013325330132053,0.3846153846153846,post_early,BS_174_2_opto_AC
3767,BS_174_2_opto_AC.pickle,"[32, 42, 101, 149, 162, 167, 200, 226, 228, 239, 242, 263, 284]",0.8337014805922368,0.2307692307692307,post_early,BS_174_2_opto_AC
3768,BS_174_2_opto_AC.pickle,"[11, 14, 20, 22, 25, 43, 100, 113, 155, 172, 182, 238, 264]",0.7813205282112845,0.4615384615384615,post_early,BS_174_2_opto_AC
3769,BS_174_2_opto_AC.pickle,"[10, 11, 25, 29, 32, 43, 74, 147, 148, 152, 157, 213, 287]",0.8493215576073867,0.3846153846153846,post_early,BS_174_2_opto_AC
3770,BS_174_2_opto_AC.pickle,"[11, 12, 22, 113, 141, 160, 172, 228, 239, 264, 268, 276, 294]",0.7179631852741097,0.3846153846153846,post_early,BS_174_2_opto_AC
3771,BS_174_2_opto_AC.pickle,"[32, 37, 42, 112, 147, 148, 149, 155, 194, 200, 239, 242, 293]",0.8192753623188405,0.0,post_early,BS_174_2_opto_AC
3772,BS_174_2_opto_AC.pickle,"[11, 12, 22, 37, 141, 160, 162, 186, 200, 228, 244, 261, 266]",0.6549838969404186,0.4615384615384615,post_early,BS_174_2_opto_AC
3773,BS_174_2_opto_AC.pickle,"[24, 32, 42, 44, 57, 88, 95, 160, 222, 227, 237, 276, 288]",0.8141896758703481,0.3076923076923077,post_early,BS_174_2_opto_AC
3774,BS_174_2_opto_AC.pickle,"[16, 26, 37, 43, 57, 92, 100, 101, 147, 222, 268, 276, 286]",0.8577751100440175,0.3076923076923077,post_early,BS_174_2_opto_AC
3775,BS_174_2_opto_AC.pickle,"[24, 29, 48, 92, 95, 101, 112, 141, 157, 167, 186, 251, 293]",0.6777318346045764,0.4615384615384615,post_early,BS_174_2_opto_AC
3776,BS_174_2_opto_AC.pickle,"[12, 24, 57, 74, 92, 101, 112, 155, 162, 213, 226, 228, 263, 287]",0.7415926370548218,0.3571428571428571,post_early,BS_174_2_opto_AC
3777,BS_174_2_opto_AC.pickle,"[12, 16, 20, 57, 74, 88, 101, 140, 162, 193, 213, 251, 263, 288]",0.6789102564102564,0.5714285714285714,post_early,BS_174_2_opto_AC
