,animal,session,cluster ID,learning phase,FR modulation
165,DS_19,DS_19_16_AC.pickle,129,post expert,0.9349593495934957
166,DS_19,DS_19_16_AC.pickle,131,post expert,1.0975609756097566
167,DS_19,DS_19_16_AC.pickle,132,post expert,8.450704225352112
168,DS_19,DS_19_16_AC.pickle,136,post expert,1.643192488262911
169,DS_19,DS_19_16_AC.pickle,146,post expert,13.434959349593496
170,BS_40,BS_40_2_AC.pickle,4,pre late,3.8095238095238115
171,BS_40,BS_40_2_AC.pickle,15,pre late,3.010204081632654
172,BS_40,BS_40_2_AC.pickle,18,pre late,3.911564625850337
173,BS_40,BS_40_2_AC.pickle,30,pre late,1.071428571428571
174,BS_40,BS_40_2_AC.pickle,33,pre late,4.0102171136653935
175,BS_40,BS_40_2_AC.pickle,43,pre late,2.389486260454004
176,BS_40,BS_40_2_AC.pickle,45,pre late,1.9853709508881925
177,BS_40,BS_40_2_AC.pickle,46,pre late,5.425170068027217
178,BS_40,BS_40_2_AC.pickle,51,pre late,1.9387755102040793
179,BS_40,BS_40_2_AC.pickle,56,pre late,4.63980463980464
180,BS_40,BS_40_2_AC.pickle,58,pre late,1.9557823129251726
181,BS_40,BS_40_2_AC.pickle,61,pre late,14.625850340136058
182,BS_40,BS_40_2_AC.pickle,65,pre late,3.962585034013606
183,BS_40,BS_40_2_AC.pickle,66,pre late,8.231292517006809
184,BS_40,BS_40_2_AC.pickle,67,pre late,6.484848484848485
185,BS_40,BS_40_2_AC.pickle,70,pre late,2.857142857142856
186,BS_40,BS_40_2_AC.pickle,72,pre late,5.357142857142855
187,BS_40,BS_40_2_AC.pickle,83,pre late,6.445578231292519
188,BS_40,BS_40_2_AC.pickle,96,pre late,27.6360544217687
189,BS_40,BS_40_2_AC.pickle,97,pre late,3.89455782312926
190,BS_40,BS_40_2_AC.pickle,98,pre late,13.163265306122444
191,BS_40,BS_40_2_AC.pickle,103,pre late,18.82653061224488
192,BS_40,BS_40_2_AC.pickle,115,pre late,10.26365348399247
193,BS_40,BS_40_2_AC.pickle,120,pre late,0.9369369369369368
194,BS_40,BS_40_2_AC.pickle,122,pre late,2.857142857142857
195,BS_40,BS_40_2_AC.pickle,124,pre late,1.7176870748299315
196,BS_40,BS_40_2_AC.pickle,133,pre late,2.9421768707482996
